p,cooperativity,gpg_mode,factor,eig_index,num_pulses,theta_l,background_theta,delta_l,state_fidelity,state_infidelity,trace_state,phase_aligned_state_error,source,sequence_file
0.005,1000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9468767376525242,0.053123262347475775,0.9834314597159511,,optimized feedback U_1:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_04.csv
0.005,1000000.0,erroneous,feedback U_1,5,8,-1.2267232599226214,0.0,-1.2267232599226214,0.9205276939313068,0.07947230606869315,0.9733123332847032,,optimized feedback U_1:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_05.csv
0.005,1000000.0,erroneous,feedback U_1,7,8,1.2267232599226212,0.0,1.226723259922621,0.9792699023297258,0.020730097670274228,0.994859441326724,,optimized feedback U_1:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_07.csv
0.005,1000000.0,erroneous,feedback U_2,0,10,-2.346028233976403,0.0,-2.346028233976403,0.9461664078565832,0.053833592143416764,0.968793342189594,,optimized feedback U_2:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_00.csv
0.005,1000000.0,erroneous,feedback U_2,1,10,3.141592653589793,0.0,-3.141592653589793,0.9732018113582737,0.02679818864172634,0.9870521075028302,,optimized feedback U_2:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_01.csv
0.005,1000000.0,erroneous,feedback U_2,2,10,2.346028233976403,0.0,2.346028233976403,0.9334408741023846,0.06655912589761537,0.9775800567458451,,optimized feedback U_2:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_02.csv
0.005,1000000.0,erroneous,feedback U_2,3,10,-1.1601479272497979,0.0,-1.1601479272497979,0.9536717121318652,0.04632828786813481,0.9804585197660496,,optimized feedback U_2:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_03.csv
0.005,1000000.0,erroneous,feedback U_2,5,10,-0.7470588061762087,0.0,-0.7470588061762085,0.927636540944641,0.07236345905535901,0.9756571914624494,,optimized feedback U_2:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_05.csv
0.005,1000000.0,erroneous,feedback U_2,6,10,0.7470588061762086,0.0,0.7470588061762085,0.9305162934239661,0.06948370657603387,0.9706112759485115,,optimized feedback U_2:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_06.csv
0.005,1000000.0,erroneous,feedback U_2,7,9,1.1601479272497977,0.0,1.1601479272497972,0.965871678904011,0.034128321095988956,0.9874355343948813,,optimized feedback U_2:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_2__eig_07.csv
0.005,1000000.0,erroneous,feedback U_3,0,9,-1.0624455850033505,0.0,-1.0624455850033505,0.9365892261529976,0.06341077384700244,0.9729208388918463,,optimized feedback U_3:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_00.csv
0.005,1000000.0,erroneous,feedback U_3,1,9,1.0624455850033505,0.0,1.062445585003351,0.939279677281111,0.06072032271888905,0.9739820883845788,,optimized feedback U_3:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_01.csv
0.005,1000000.0,erroneous,feedback U_3,2,9,-1.5839453501461307,0.0,-1.5839453501461307,0.9223745518582729,0.07762544814172712,0.9688526770164128,,optimized feedback U_3:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_02.csv
0.005,1000000.0,erroneous,feedback U_3,3,9,1.5839453501461307,0.0,1.5839453501461307,0.9726336536743165,0.027366346325683466,0.9909629088978634,,optimized feedback U_3:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_03.csv
0.005,1000000.0,erroneous,feedback U_3,4,7,-3.141592653589793,0.0,-3.141592653589793,0.9711877516199896,0.028812248380010397,0.9921067520194814,,optimized feedback U_3:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_04.csv
0.005,1000000.0,erroneous,feedback U_3,6,7,3.141592653589793,0.0,-3.141592653589793,0.9668052895137412,0.03319471048625877,0.9781760427411118,,optimized feedback U_3:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_3__eig_06.csv
0.005,10000000.0,erroneous,stage 0 split entangler,8,9,1.5897520854815253e-06,1.5707963267948966,-1.570794737042811,0.9852943526357899,0.014705647364210095,0.9937730463479872,,optimized stage 0 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_0_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 0 split entangler,9,9,2.780455643072798e-17,1.5707963267948966,-1.5707963267948966,0.9808860608325596,0.01911393916744042,0.9936372634811286,,optimized stage 0 split entangler:9 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_0_split_entangler__eig_09.csv
0.005,10000000.0,erroneous,stage 1 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9778233119996251,0.022176688000374867,0.9892416203212034,,optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948966,0.0,1.5707963267948966,0.9741886696100505,0.02581133038994954,0.9897702358917594,,optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,8,1.5707963267948966,0.0,1.5707963267948966,0.9787332187285445,0.021266781271455537,0.9900088516002036,,optimized stage 1 split entangler:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,8,1.5707963267948966,0.0,1.5707963267948966,0.9885731744403944,0.011426825559605613,0.9933943313880598,,optimized stage 1 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9778233119996247,0.02217668800037531,0.9892416203212034,,reused optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,10,1.5707963267948966,0.0,1.5707963267948966,0.9741886696100508,0.025811330389949205,0.9897702358917593,,reused optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,0,9,0.026528706462356694,0.0,0.0265287064623565,0.9794215043435941,0.020578495656405904,0.9885281116143947,,optimized feedback U_0:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,1,9,-0.026528706462356676,0.0,-0.0265287064623565,0.9744263465554863,0.025573653444513678,0.992575049761983,,optimized feedback U_0:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,2,9,-3.141592653589793,0.0,-3.141592653589793,0.9829945358487513,0.017005464151248706,0.9942567501340217,,optimized feedback U_0:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,3,9,-2.427434412029612,0.0,-2.427434412029612,0.9819382001950477,0.01806179980495226,0.9941520643594954,,optimized feedback U_0:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,4,9,2.427434412029612,0.0,2.427434412029612,0.9978700831732695,0.0021299168267304713,0.9987993705260395,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,5,9,3.141592653589793,0.0,-3.141592653589793,0.979416971603051,0.020583028396949032,0.9931536796559861,,optimized feedback U_0:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,6,9,-1.5452736813718202e-07,0.0,-1.5452736823462487e-07,0.9795547977128352,0.020445202287164843,0.9920229477014811,,optimized feedback U_0:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,7,9,1.5452736812819569e-07,0.0,1.5452736823462487e-07,0.9921765230655117,0.00782347693448826,0.9963510703086718,,optimized feedback U_0:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9740378632835984,0.025962136716401574,0.9907784622876897,,optimized feedback U_1:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9820616917342122,0.017938308265787795,0.9949051176797691,,optimized feedback U_1:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_01.csv
0.005,10000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.983663703663173,0.016336296336826983,0.9937438153982233,,optimized feedback U_1:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_03.csv
0.005,10000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9847373212711956,0.01526267872880438,0.9942109450548194,,optimized feedback U_1:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_04.csv
0.005,10000000.0,erroneous,feedback U_1,5,8,-1.2267232599226214,0.0,-1.2267232599226214,0.9693613408389321,0.030638659161067894,0.9916335211126852,,optimized feedback U_1:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_05.csv
0.005,10000000.0,erroneous,feedback U_1,7,8,1.2267232599226212,0.0,1.226723259922621,0.9933381603334198,0.006661839666580183,0.9983476271909266,,optimized feedback U_1:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_07.csv
0.005,10000000.0,erroneous,feedback U_2,0,10,-2.346028233976403,0.0,-2.346028233976403,0.9824244513546283,0.017575548645371697,0.9899934079337147,,optimized feedback U_2:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_00.csv
0.005,10000000.0,erroneous,feedback U_2,1,10,3.141592653589793,0.0,-3.141592653589793,0.98311583691188,0.01688416308812002,0.9946822990321506,,optimized feedback U_2:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_01.csv
0.005,10000000.0,erroneous,feedback U_2,2,10,2.346028233976403,0.0,2.346028233976403,0.9866251335367455,0.013374866463254476,0.9954560209588432,,optimized feedback U_2:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_02.csv
0.005,10000000.0,erroneous,feedback U_2,3,10,-1.1601479272497979,0.0,-1.1601479272497979,0.9847088487619529,0.01529115123804714,0.9935685326196435,,optimized feedback U_2:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_03.csv
0.005,10000000.0,erroneous,feedback U_2,5,10,-0.7470588061762087,0.0,-0.7470588061762085,0.9806216728784312,0.01937832712156884,0.9919032790807698,,optimized feedback U_2:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_05.csv
0.005,10000000.0,erroneous,feedback U_2,6,10,0.7470588061762086,0.0,0.7470588061762085,0.9832273967963642,0.016772603203635827,0.9937413039157673,,optimized feedback U_2:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_06.csv
0.005,10000000.0,erroneous,feedback U_2,7,9,1.1601479272497977,0.0,1.1601479272497972,0.9889984386543316,0.011001561345668431,0.9960137003729802,,optimized feedback U_2:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_2__eig_07.csv
0.005,10000000.0,erroneous,feedback U_3,0,9,-1.0624455850033505,0.0,-1.0624455850033505,0.9846209532226753,0.015379046777324712,0.9944577399796234,,optimized feedback U_3:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_00.csv
0.005,10000000.0,erroneous,feedback U_3,1,9,1.0624455850033505,0.0,1.062445585003351,0.9782321577429791,0.021767842257020886,0.9879331784836911,,optimized feedback U_3:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_01.csv
0.005,10000000.0,erroneous,feedback U_3,2,9,-1.5839453501461307,0.0,-1.5839453501461307,0.9742490258757619,0.025750974124238102,0.990043081938204,,optimized feedback U_3:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_02.csv
0.005,10000000.0,erroneous,feedback U_3,3,9,1.5839453501461307,0.0,1.5839453501461307,0.991043199018324,0.00895680098167595,0.996960287715825,,optimized feedback U_3:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_03.csv
0.005,10000000.0,erroneous,feedback U_3,4,7,-3.141592653589793,0.0,-3.141592653589793,0.9896299405422115,0.01037005945778846,0.9965594008982047,,optimized feedback U_3:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.005,10000000.0,erroneous,feedback U_3,6,7,3.141592653589793,0.0,-3.141592653589793,0.9874331353802901,0.012566864619709905,0.9918084469729284,,optimized feedback U_3:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_3__eig_06.csv
0.005,100000000.0,erroneous,stage 0 split entangler,8,9,1.5897520854815253e-06,1.5707963267948966,-1.570794737042811,0.99264836754541,0.007351632454590029,0.9965270369828859,,optimized stage 0 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.005,100000000.0,erroneous,stage 0 split entangler,9,9,2.780455643072798e-17,1.5707963267948966,-1.5707963267948966,0.9872506515594628,0.012749348440537212,0.9959082385356354,,optimized stage 0 split entangler:9 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.005,100000000.0,erroneous,stage 1 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9906122731897459,0.009387726810254127,0.9951996570945585,,optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_00.csv
0.005,100000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948966,0.0,1.5707963267948966,0.9872679218838396,0.012732078116160395,0.9946300319266033,,optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.005,100000000.0,erroneous,stage 1 split entangler,6,8,1.5707963267948966,0.0,1.5707963267948966,0.9917428672075164,0.008257132792483635,0.9961567996920202,,optimized stage 1 split entangler:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_06.csv
0.005,100000000.0,erroneous,stage 1 split entangler,8,8,1.5707963267948966,0.0,1.5707963267948966,0.9945400251951608,0.005459974804839174,0.9976020947438616,,optimized stage 1 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_08.csv
0.005,100000000.0,erroneous,stage 2 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9906122731897457,0.009387726810254349,0.9951996570945585,,reused optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_00.csv
0.005,100000000.0,erroneous,stage 2 split entangler,4,10,1.5707963267948966,0.0,1.5707963267948966,0.9872679218838399,0.012732078116160062,0.9946300319266033,,reused optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_04.csv
0.005,100000000.0,erroneous,feedback U_0,0,9,0.026528706462356694,0.0,0.0265287064623565,0.9924470202375585,0.007552979762441514,0.9957324504867557,,optimized feedback U_0:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.005,100000000.0,erroneous,feedback U_0,1,9,-0.026528706462356676,0.0,-0.0265287064623565,0.9902889434208781,0.009711056579121857,0.9964562366445466,,optimized feedback U_0:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.005,100000000.0,erroneous,feedback U_0,2,9,-3.141592653589793,0.0,-3.141592653589793,0.9931795846522999,0.0068204153477000595,0.9979072246616214,,optimized feedback U_0:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.005,100000000.0,erroneous,feedback U_0,3,9,-2.427434412029612,0.0,-2.427434412029612,0.9894797670558391,0.010520232944160934,0.9968273358335606,,optimized feedback U_0:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_03.csv
0.005,100000000.0,erroneous,feedback U_0,4,9,2.427434412029612,0.0,2.427434412029612,0.9992077262199699,0.0007922737800301061,0.9995352806552722,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.005,100000000.0,erroneous,feedback U_0,5,9,3.141592653589793,0.0,-3.141592653589793,0.9891622296489656,0.010837770351034393,0.9950448647417908,,optimized feedback U_0:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_05.csv
0.005,100000000.0,erroneous,feedback U_0,6,9,-1.5452736813718202e-07,0.0,-1.5452736823462487e-07,0.993443145387698,0.006556854612302043,0.9974700137731033,,optimized feedback U_0:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_06.csv
0.005,100000000.0,erroneous,feedback U_0,7,9,1.5452736812819569e-07,0.0,1.5452736823462487e-07,0.9974764372056826,0.0025235627943174244,0.9988145822309878,,optimized feedback U_0:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_0__eig_07.csv
0.005,100000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9876530763170199,0.012346923682980071,0.9957014281051975,,optimized feedback U_1:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.005,100000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9911449284915747,0.00885507150842535,0.9963215512919633,,optimized feedback U_1:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.005,100000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9862301762584986,0.013769823741501375,0.9944409746284941,,optimized feedback U_1:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.005,100000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9901234514706162,0.0098765485293838,0.9959185285678757,,optimized feedback U_1:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.005,100000000.0,erroneous,feedback U_1,5,8,-1.2267232599226214,0.0,-1.2267232599226214,0.9890743558592321,0.01092564414076791,0.9972686593945362,,optimized feedback U_1:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_05.csv
0.005,100000000.0,erroneous,feedback U_1,7,8,1.2267232599226212,0.0,1.226723259922621,0.9978794979568917,0.002120502043108319,0.999473387247465,,optimized feedback U_1:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_1__eig_07.csv
0.005,100000000.0,erroneous,feedback U_2,0,10,-2.346028233976403,0.0,-2.346028233976403,0.9943491676811662,0.005650832318833787,0.9968200063252246,,optimized feedback U_2:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_00.csv
0.005,100000000.0,erroneous,feedback U_2,1,10,3.141592653589793,0.0,-3.141592653589793,0.9912326387456103,0.008767361254389705,0.9968659418744803,,optimized feedback U_2:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_01.csv
0.005,100000000.0,erroneous,feedback U_2,2,10,2.346028233976403,0.0,2.346028233976403,0.9902155426281783,0.009784457371821653,0.9965877294047745,,optimized feedback U_2:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_02.csv
0.005,100000000.0,erroneous,feedback U_2,3,10,-1.1601479272497979,0.0,-1.1601479272497979,0.9946877652530044,0.005312234746995603,0.9976920896307742,,optimized feedback U_2:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_03.csv
0.005,100000000.0,erroneous,feedback U_2,5,10,-0.7470588061762087,0.0,-0.7470588061762085,0.9852427007568054,0.014757299243194577,0.9950446431541695,,optimized feedback U_2:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_05.csv
0.005,100000000.0,erroneous,feedback U_2,6,10,0.7470588061762086,0.0,0.7470588061762085,0.989423459643632,0.010576540356368014,0.9964676896887368,,optimized feedback U_2:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_06.csv
0.005,100000000.0,erroneous,feedback U_2,7,9,1.1601479272497977,0.0,1.1601479272497972,0.9964994948397361,0.0035005051602639004,0.9987380404232975,,optimized feedback U_2:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_2__eig_07.csv
0.005,100000000.0,erroneous,feedback U_3,0,9,-1.0624455850033505,0.0,-1.0624455850033505,0.9920634841823394,0.007936515817660639,0.9964024387484547,,optimized feedback U_3:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_00.csv
0.005,100000000.0,erroneous,feedback U_3,1,9,1.0624455850033505,0.0,1.062445585003351,0.9917281789040024,0.008271821095997556,0.996306367539611,,optimized feedback U_3:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_01.csv
0.005,100000000.0,erroneous,feedback U_3,2,9,-1.5839453501461307,0.0,-1.5839453501461307,0.9912125873314356,0.00878741266856442,0.9969336371050879,,optimized feedback U_3:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_02.csv
0.005,100000000.0,erroneous,feedback U_3,3,9,1.5839453501461307,0.0,1.5839453501461307,0.9952786404111595,0.004721359588840457,0.9983117815523259,,optimized feedback U_3:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_03.csv
0.005,100000000.0,erroneous,feedback U_3,4,7,-3.141592653589793,0.0,-3.141592653589793,0.9966789364809809,0.003321063519019063,0.9989173067404074,,optimized feedback U_3:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_04.csv
0.005,100000000.0,erroneous,feedback U_3,6,7,3.141592653589793,0.0,-3.141592653589793,0.9945206292359646,0.005479370764035374,0.9966940268172685,,optimized feedback U_3:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep08__feedback_u_3__eig_06.csv
0.005,1000000000.0,erroneous,stage 0 split entangler,8,9,1.5897520854815253e-06,1.5707963267948966,-1.570794737042811,0.9975886993223425,0.002411300677657491,0.9988972730044676,,optimized stage 0 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_0_split_entangler__eig_08.csv
0.005,1000000000.0,erroneous,stage 0 split entangler,9,9,2.780455643072798e-17,1.5707963267948966,-1.5707963267948966,0.9952015639375658,0.0047984360624342415,0.9983865307134123,,optimized stage 0 split entangler:9 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_0_split_entangler__eig_09.csv
0.005,1000000000.0,erroneous,stage 1 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9962447895826845,0.0037552104173155243,0.9982229700099579,,optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_00.csv
0.005,1000000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948966,0.0,1.5707963267948966,0.9953493378357161,0.004650662164283892,0.998178042766918,,optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_05.csv
0.005,1000000000.0,erroneous,stage 1 split entangler,6,8,1.5707963267948966,0.0,1.5707963267948966,0.9972534937440215,0.002746506255978498,0.9987504991234748,,optimized stage 1 split entangler:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_06.csv
0.005,1000000000.0,erroneous,stage 1 split entangler,8,8,1.5707963267948966,0.0,1.5707963267948966,0.9982540043869546,0.001745995613045448,0.9992338120426485,,optimized stage 1 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_08.csv
0.005,1000000000.0,erroneous,stage 2 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9962447895826841,0.0037552104173158574,0.998222970009958,,reused optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_2_split_entangler__eig_00.csv
0.005,1000000000.0,erroneous,stage 2 split entangler,4,10,1.5707963267948966,0.0,1.5707963267948966,0.9953493378357166,0.004650662164283448,0.998178042766918,,reused optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__stage_2_split_entangler__eig_04.csv
0.005,1000000000.0,erroneous,feedback U_0,0,9,0.026528706462356694,0.0,0.0265287064623565,0.9970872664836854,0.002912733516314603,0.9985021521261305,,optimized feedback U_0:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_00.csv
0.005,1000000000.0,erroneous,feedback U_0,1,9,-0.026528706462356676,0.0,-0.0265287064623565,0.9964390208909804,0.0035609791090196463,0.9985065363370603,,optimized feedback U_0:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_01.csv
0.005,1000000000.0,erroneous,feedback U_0,2,9,-3.141592653589793,0.0,-3.141592653589793,0.9975149343396583,0.0024850656603416788,0.9992233917034371,,optimized feedback U_0:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_02.csv
0.005,1000000000.0,erroneous,feedback U_0,3,9,-2.427434412029612,0.0,-2.427434412029612,0.9966201036551808,0.0033798963448191666,0.9990599465816881,,optimized feedback U_0:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_03.csv
0.005,1000000000.0,erroneous,feedback U_0,4,9,2.427434412029612,0.0,2.427434412029612,0.9997193079705299,0.00028069202947011984,0.9998453180841735,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_04.csv
0.005,1000000000.0,erroneous,feedback U_0,5,9,3.141592653589793,0.0,-3.141592653589793,0.9959829908263153,0.004017009173684749,0.9982784595956742,,optimized feedback U_0:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_05.csv
0.005,1000000000.0,erroneous,feedback U_0,6,9,-1.5452736813718202e-07,0.0,-1.5452736823462487e-07,0.997916084606721,0.002083915393279012,0.9991989002783855,,optimized feedback U_0:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_06.csv
0.005,1000000000.0,erroneous,feedback U_0,7,9,1.5452736812819569e-07,0.0,1.5452736823462487e-07,0.9991978559466724,0.0008021440533275692,0.9996231043359496,,optimized feedback U_0:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep09__feedback_u_0__eig_07.csv
