p,cooperativity,gpg_mode,factor,eig_index,pulse,alpha,beta,gamma,kappa,sequence_file
0.0005,1000000.0,erroneous,feedback U_1,8,1,-2.88157972663562,-1.4470763853769222,-1.4761700821463517,-3.658985958188605e-05,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,2,-0.8118018884590871,1.474219761653204,-0.4874623945316073,1.5096756249314514,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,3,3.05053280498204,2.3451452699248545,2.538160227825564,0.5007115190610991,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,4,0.2649564234697647,-1.5763288506694617,-1.9114093503417364,1.2811738508132595,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,5,0.2909007227448486,0.934620214700459,-0.0030342048115209698,-0.47599037150392737,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,6,-0.1879732471208183,-0.6251324858188332,-3.0808653550408316,-0.06449428397213965,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,7,-3.1011525412580023,2.916832136719715,2.5242825633681862,1.8514445209503871,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_1,8,8,0.22309411165087362,-0.13400382068831432,-0.6070351812745065,0.08145010808512416,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_1__eig_08.csv
0.0005,1000000.0,erroneous,feedback U_2,0,1,-0.6443462529430164,-3.141592653589793,-0.34072403059614287,0.00022468053910332635,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,2,-3.141592653589793,2.948156364819129,-2.9545186494961713,-2.196182380262766,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,3,-2.717380215956583,-1.0019482652445908,2.3651546523501263,-0.22016846257982223,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,4,0.14007954279622845,1.4592299319696185,-3.0905441907191893,0.26708841520939586,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,5,1.2328660123154427,-3.084885682023751,0.870442563249865,-1.1565038857950853,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,6,2.569134550860413,-2.952271662793214,2.777008296988601,-0.07307376582005426,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,7,2.9253807701555505,2.596196587976447,1.2997156006815904,-0.740365663595463,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,8,-0.27007991967525985,-1.946028378943973,1.6400499947903397,0.07678989146156269,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,9,-0.12604286014197405,0.8683437798406716,-1.3253948607323491,0.07806115404958408,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,0,10,-3.0915830960571933,2.2014175770960285,-0.012374146829438052,-0.5125977900740455,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_00.csv
0.0005,1000000.0,erroneous,feedback U_2,1,1,-2.3845318710256116,3.0899072557914837,-1.9491658255704456,-2.6703168000283363e-06,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,2,0.1616976603375167,-0.024147377198707465,-2.693472031053974,-1.0991359189843792,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,3,-1.2256256703971118,-1.6175553844448949,2.2501725225984015,-3.1367607913286304,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,4,2.524891080054143,0.7105535671050134,-2.396144119687572,-0.3820765272332466,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,5,1.562591369619108,1.8895348262818896,-1.1381928572897388,-0.3053754663613653,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,6,2.3164896715246908,-2.3016304540174164,1.0960784848849743,0.43643574029637866,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,7,-2.1081196717585073,-1.3422475545886974,2.9648983701068543,1.3777047006106855,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,8,-2.468022779711124,1.4532687126646342,-2.53966142057759,0.487918657515629,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,9,0.46581795452604763,1.9371479482297227,-0.08079015910144818,-0.9880807068478952,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,1,10,-0.29885228192411384,1.4759993384365493,-3.0577375417052908,-0.045586954294835266,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_2,2,1,2.344482889119866,-2.616700288620606,-0.5227568033178591,2.8393518071437513e-06,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,2,-3.1178125848530756,0.22039372856927542,3.095907675671389,-1.2201384458788649,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,3,3.094187600199495,3.0873469174119768,-1.446265297215404,-0.9665880815648888,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,4,2.783602691307677,-1.372776802062877,2.363995274082107,-2.6905509103718777e-06,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,5,2.861092167542798,-0.22251593172290002,0.648032200082774,1.980354773883164,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,6,-1.5551055300327683,1.2884735101967495,-3.122008452838721,0.8642077038136422,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,7,-1.4292508845313827,-2.4180198085316773,2.9629391444911803,0.8161271475237437,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,8,1.9177975395829279,-2.2064967339550234,-2.989044895169695,0.7703253942014958,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,9,1.5616474364636495,0.4672534647622379,2.16667037234492,0.07401506828060243,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,2,10,-2.2140202709178833,2.7512436162895644,-0.02331459660156979,0.5250062705488779,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_2,4,1,1.4406648076588855,2.237728669758511,-1.192919922003612,0.00010795302963830406,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,2,-1.615740067731431,-1.5537811002167117,-0.7346970935749497,-0.5925388176390508,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,3,0.21220415854444621,0.19934070770711262,-0.029242752483926143,-0.5585199120840765,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,4,0.058754385628803495,-0.5264267446491954,1.1129728255204956,0.7991154031391086,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,5,-1.6683570486545172,1.4479498939473543,-0.13522848992203296,-0.25029485964933534,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,6,-0.03983918070669574,-1.0481160757201848,1.1503072152667493,0.1379090887272726,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,7,-0.169615782896911,-0.5973094935341787,-0.10225274381082616,0.03554272060393058,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,8,-0.16843365229859858,-0.02327613715087102,-0.17091603767415295,0.01928659795587274,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,4,9,-0.11965561300973229,0.345840304035733,-0.16843975027162164,0.026870520301583663,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_04.csv
0.0005,1000000.0,erroneous,feedback U_2,5,1,3.0431406269474905,-3.139272202490065,1.7010847144127041,-8.130573316289504e-05,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,2,-0.6379980544383831,1.8770309890432664,-3.0882217912531136,-2.543048008129225,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,3,0.35847589715366873,2.790813161387029,-2.9410673688775044,-0.498776948021037,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,4,-0.8703173214370287,-2.927864159567555,1.1776992681683074,-2.930421265148883,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,5,-1.82854733886045,3.0441248474411826,-1.5010821890036172,-1.2118195116089152,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,6,-0.3356562709870519,-2.839620615434565,-2.318942731792243,1.3121893305056458,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,7,1.420574699676312,-0.7563328629540217,-2.5278241836464,0.13439579485153305,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,8,-2.732483408770199,2.944320432707743,0.15207706598361614,-0.8602594932264279,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,9,-0.501297478062528,1.3030221253763836,2.5739660840082377,2.0817466456287503,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,5,10,3.141592653589793,-1.5943874194128569,1.32170848935602,0.8286191994456774,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_05.csv
0.0005,1000000.0,erroneous,feedback U_2,6,1,1.5992739900486665,1.6737975594474703,-1.887411818766957,1.8097245122927626e-07,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,2,2.6578253428876737,-2.6211116217729424,2.7590344461532643,0.18958343414547607,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,3,-2.192939787031107,-3.110286387473628,0.6991866732309782,-0.8365647058687407,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,4,-1.786313561660042,-0.3826473086863014,1.4995825900004416,-7.925248842252765e-05,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,5,0.8322306354777158,0.37367642534914425,-1.5962862540729124,-2.1899204419819482,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,6,-3.109239922351552,2.7889190560897554,-3.0297003418942032,1.1595430273216836,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,7,-2.122154548953304,-1.9424351058296838,-3.1092803688086987,0.07419021461668232,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,8,-3.061753644302546,-0.917138082518524,-1.4328876540790183,-1.362564948975133,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,9,-2.703534764216846,-1.5271577902278934,-0.02390145396609588,0.2812762163167474,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,6,10,2.0646645602003453,-2.7346676346369585,0.6293965217575128,2.179942337876385,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_06.csv
0.0005,1000000.0,erroneous,feedback U_2,7,1,2.923529373617439,-2.8158864743612906,1.937935035424025,-0.02063009089166784,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,2,-0.29995181752470673,-3.141470273884248,0.5483859053952459,2.664449644357335,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,3,-1.4015289250679965,-1.7618551005330632,1.5752311648069968,-4.8287380158343746e-08,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,4,-1.661989373790076,2.0354516519776387,-1.2316636739204916,0.017784538147188698,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,5,-0.23728677351726055,0.8003231918212549,-2.9022278649887094,2.34118691268787,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,6,-0.115467650379737,1.1292406411200857,-0.6022483112065095,-0.018216604330504232,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,7,0.2857521625836102,0.6245399810858552,-1.1271881917852702,-1.1584973300949586,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,8,2.4029507522493763,-1.0056197314377615,1.3830102906302932,-0.8290481292663272,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,9,1.5519791222178738,-2.4743690081915615,-0.7261529054277034,1.9408803516612025,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_2,7,10,-3.141592653589793,1.9269421070337076,2.5605474456558057,-0.9735777848026672,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_2__eig_07.csv
0.0005,1000000.0,erroneous,feedback U_3,1,1,-1.6248022091056211,-0.5474741336513709,-0.041414287317001496,-0.0004026197309208692,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,2,2.7978896404426425,-1.207934182661294,1.4322569837228933,-0.13722150013868775,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,3,-2.8023324031514663,-1.710310672871945,-2.045004116883684,0.05893960259330143,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,4,2.8415200985092217,-1.0330296361314493,-1.0336523719922188,2.867251239175108,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,5,2.171754997823261,0.3675049353282538,-1.5604540987877624,1.4015257771857952,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,6,-0.5634129931288697,-0.005460595807758899,0.64409202116653,0.1824038083326166,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,7,-0.8571938698807918,-0.9267538099189507,-0.15876517863601913,0.14040126601615383,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,8,-2.5448091170534592,2.8787781566813146,0.7306294884037496,0.2129963596418815,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,9,-1.3094005865617178,1.3294526865190244,1.8864605546774842,1.6447344804479762,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,10,-0.6381042994981875,-2.019586991345038,1.7873769955063104,2.4005183989069567,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,1,11,0.7546537313747766,2.8022868593288446,-1.288018574872475,0.4708062332161306,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_01.csv
0.0005,1000000.0,erroneous,feedback U_3,2,1,1.378655028324051,0.32325910329353524,0.28877702424082413,-6.570330647356855e-05,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,2,-1.5024406264537709,0.275102889711318,1.4325921561830044,-9.68777935844259e-05,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,3,-0.9282857833883944,-0.3158451407900443,2.4192680976420573,-0.0004340414460352093,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,4,1.2305870864371877,-2.163516952610767,-3.141592653589793,-1.891777839248364,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,5,-3.08247233076199,-0.39685646672905706,-0.8526119248039206,-1.450863266958358,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,6,-2.6067540897296015,-3.0959865253231458,2.397187810300107,1.1036156156953607,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,7,-2.821687242338037,-1.9935756047286552,0.06496616137071186,0.00048824539090560064,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,8,-2.8238995751872142,2.902624078484778,1.6146832776275732,-1.8501575297460329,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,9,-2.730862867628937,-2.1741893272039317,-2.0905942473668446,0.24158500567866548,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,10,3.1373658131743185,2.618835653761067,0.7170383547758334,0.0960810997150475,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,2,11,1.618884533865756,1.6841681051796868,-2.2714909803566177,1.2430966763824671,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_02.csv
0.0005,1000000.0,erroneous,feedback U_3,3,1,0.7813129729633445,0.3465211313653079,1.8795369818177166,0.0009051847557725591,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_03.csv
0.0005,1000000.0,erroneous,feedback U_3,3,2,-1.2288957170338306,-2.788812525925699,2.292663099314007,-0.0028104287947882593,sequences/p_5p000000000000em04__C_1p000ep06__feedback_u_3__eig_03.csv
