p,cooperativity,factor,eig_index,pulse_index,alpha,beta,gamma,kappa,detuning,cache_key
0.001,100000000.0,feedback U_3,3,4,2.280159721703679,-0.4293497737900681,-0.21051205630024478,0.7531663465841166,1.2780282775343705,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,3,5,2.7755198405926422,-2.1216067195143147,0.2197451566682203,-2.657521326144468,1.5375471110811942,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,3,6,-2.573003304595773,1.7409214858466526,1.7397481200483969,-2.997574474792699,1.6400594175662888,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,3,7,0.7467361576250143,-1.3300159424553455,-2.319401894402087,-1.8396466662780158,1.2295312569449675,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,1,0.2094998493687423,1.8246929828830443,1.4161421346672318,1.6464834872745502,0.05,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,2,0.9705166999295609,1.5213024369695156,2.5769799157353632,-1.0159041515367053,0.918836226628254,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,3,1.364353999480315,0.3496519387486643,2.998017546767737,-1.2253637928014711,1.3803257269682367,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,4,2.647382254230545,2.855715220008872,2.5139390149226384,-1.7598199542268784,1.4758769928184017,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,5,-3.0187387225191915,0.381059328009698,-3.0739598589761417,-2.5410687202434508,1.6880825329362437,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,6,0.48857061870384316,0.4919913399201102,1.9107977603551154,0.4379204230177343,1.1184503979114053,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,7,3.1192319350188753,0.8331179331843794,-1.3914808884303065,2.2309691205409417,1.238221845980145,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,8,3.1316262593195,-2.037589618425286,-0.7652374727525064,-0.5146953674185093,1.0699594941106192,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,feedback U_3,4,9,-3.141586413115689,-3.133388935412559,-2.5674202780403035,2.708982160209966,0.05,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,1,3.0196374255601777,-0.45815043820242574,0.4079921412102252,0.9971269922656664,0.16691385191682628,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,2,1.7780782393369765,2.6733466040527514,-0.09234627764671921,0.08484889789691391,0.9542304203604234,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,3,-2.5488648674924774,1.2438416420075828,-0.9074342423759839,2.694733315888181,0.9740066900480217,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,4,0.5811308555630214,-2.4961383451002574,1.5287579074806212,-0.7598717516761363,0.9339114881871582,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,5,2.3201617327091633,0.6606563770995393,2.2384303635948912,0.277149255529018,0.9908397147056635,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,6,-2.4115888817914306,0.15272724460549067,2.8528296571553433,-1.6050036915492236,1.1382521665012462,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,7,-0.9441719418411189,1.675004981070693,0.7734268300959839,-1.0581579275387996,1.1376047060442178,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,8,-2.5782049747852365,-1.1797605529369595,-1.8709136267736215,-0.9893110593874053,1.0268626091314592,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,9,2.803706022052502,1.3587345157855328,-1.5683430152036446,-2.5989702286786547,1.438177165483742,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,8,10,1.8483376693038447,-2.203285985016736,-1.9469034688430953,1.5735555504916081,1.266167300351076,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,1,1.6887092642860788,3.120801032228047,0.7094386800627728,-2.1902650123784957,0.05,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,2,3.0451448964090897,2.9824286551358337,-1.6169156681599213,2.7064901432944155,0.9978214121968751,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,3,2.8447927090712346,-2.4826042547667284,-1.0131429016017521,-1.9465855240494283,0.06197682999616807,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,4,-1.1304062337271454,-1.4098119691151916,-0.44581970000071813,2.5245568179189988,1.0198628124826483,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,5,-1.7043568787663999,-2.2952156100968035,-2.600022126391911,1.0926877142863218,1.0737064427584808,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,6,-2.6282736512093847,0.3663393737100282,-1.9404083843662818,-0.07105574244565462,1.0054209891165478,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,7,2.918669792166894,1.495724252738962,-2.3128654538804048,1.4763433692256729,0.9481285424157918,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,8,-1.355882287824404,-0.8846723799587158,-2.4563628716405486,-2.612032461713848,1.2581054628062125,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,9,1.1077345951348985,-1.08698035219158,-0.7216558025431322,2.302628679522915,1.3787083219192249,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,10,-0.03635089550937214,-0.012689390865951252,-0.03960482102862762,0.07059718322316973,1.0021279629133717,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 0 split entangler,9,11,-0.028455884388346068,-0.04307724354203277,-0.036345690868931975,0.012665438495763971,1.0007721546521293,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,1,3.0196374255601777,-0.45815043820242574,0.4079921412102252,0.9971269922656664,0.16691385191682628,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,2,1.7780782393369765,2.6733466040527514,-0.09234627764671921,0.08484889789691391,0.9542304203604234,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,3,-2.5488648674924774,1.2438416420075828,-0.9074342423759839,2.694733315888181,0.9740066900480217,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,4,0.5811308555630214,-2.4961383451002574,1.5287579074806212,-0.7598717516761363,0.9339114881871582,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,5,2.3201617327091633,0.6606563770995393,2.2384303635948912,0.277149255529018,0.9908397147056635,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,6,-2.4115888817914306,0.15272724460549067,2.8528296571553433,-1.6050036915492236,1.1382521665012462,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,7,-0.9441719418411189,1.675004981070693,0.7734268300959839,-1.0581579275387996,1.1376047060442178,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,8,-2.5782049747852365,-1.1797605529369595,-1.8709136267736215,-0.9893110593874053,1.0268626091314592,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,9,2.803706022052502,1.3587345157855328,-1.5683430152036446,-2.5989702286786547,1.438177165483742,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,1,10,1.8483376693038447,-2.203285985016736,-1.9469034688430953,1.5735555504916081,1.266167300351076,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,1,0.9071979719307431,-1.0973768835390965,1.8534852360804615,-2.816101247476971,0.05,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,2,-1.0248613114324787,1.4335524924072895,0.1716400893297246,-0.5124301417797029,0.8292845872781371,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,3,2.0082732365326246,-2.8726126814995414,-2.8533107799018746,-1.208050365801058,1.0466697663959508,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,4,2.6495769042723003,-0.831753534992647,3.0483930367023415,-0.9109733481930844,1.1683671715775745,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,5,1.9978156740037532,1.4887789009374295,-0.6030145065673413,0.36222762333054265,1.0728292070631797,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,6,1.6541220398282375,1.8260735209405623,0.5094649057072835,2.9701397821826214,1.0341990060463186,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,7,0.707145359943388,1.25098526838554,-2.097363074496244,3.0188590810133467,1.4966579713697234,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,8,2.2352516869440886,-0.1174500562308253,0.2287925907302071,3.015225318418747,0.8494663739211048,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,9,1.4189508204727475,-2.1254188306096604,2.825884329637993,3.141592653589793,0.8696948385272069,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,2,10,-1.5411831380394891,-0.3426410433552129,-0.7821653325829764,-1.4665875567806403,1.1893574638521898,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,1,1.8771637020005811,0.07461704223323139,2.9609577510615552,-0.8790944739694585,0.14261018167496092,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,2,1.8837101669740925,2.0479161040781264,-0.08809306416371475,-1.2814657887069634,0.05,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,3,-2.2288199557427757,-1.2836581190086058,-0.9402207415951096,-1.2195663678120459,0.9316956163559122,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,4,1.7789745384721425,-1.8269835620380166,-0.2856208166955194,1.403864707295964,1.3469399632852117,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,5,0.1414682769328779,-1.4552715018398608,-0.3517015177243717,-0.5008052361014875,1.1774643140476146,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,6,-1.3378853679923153,-0.834350270717714,-0.7786726475120811,0.49352983710163906,1.0445843804977466,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,7,-2.4158071974135247,2.184884194178933,2.6558095761611256,-1.9251137043968634,1.1272975236432643,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,8,2.9064754437813547,2.4490267953760267,-1.1352531872078537,-2.4018783478867713,1.0124462370429999,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,9,-1.013609495345237,1.7242957267090897,1.1558848158393986,-0.9243996980120929,1.093252124081182,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 1 split entangler,5,10,-1.232330959231622,1.3227415483347718,-2.562999631521464,-1.0762159473295627,1.364948714985923,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,1,3.0196374255601777,-0.45815043820242574,0.4079921412102252,0.9971269922656664,0.16691385191682628,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,2,1.7780782393369765,2.6733466040527514,-0.09234627764671921,0.08484889789691391,0.9542304203604234,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,3,-2.5488648674924774,1.2438416420075828,-0.9074342423759839,2.694733315888181,0.9740066900480217,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,4,0.5811308555630214,-2.4961383451002574,1.5287579074806212,-0.7598717516761363,0.9339114881871582,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,5,2.3201617327091633,0.6606563770995393,2.2384303635948912,0.277149255529018,0.9908397147056635,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,6,-2.4115888817914306,0.15272724460549067,2.8528296571553433,-1.6050036915492236,1.1382521665012462,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,7,-0.9441719418411189,1.675004981070693,0.7734268300959839,-1.0581579275387996,1.1376047060442178,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,8,-2.5782049747852365,-1.1797605529369595,-1.8709136267736215,-0.9893110593874053,1.0268626091314592,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,9,2.803706022052502,1.3587345157855328,-1.5683430152036446,-2.5989702286786547,1.438177165483742,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,100000000.0,stage 2 split entangler,1,10,1.8483376693038447,-2.203285985016736,-1.9469034688430953,1.5735555504916081,1.266167300351076,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,1,0.8376303431517708,-1.0336291507377342,3.0056253585065345,-2.827678479088078,0.05,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,2,-0.20997251738064127,1.8174209571444928,-3.0989337147990623,-1.6660042064362581,0.7828913137790336,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,3,1.2386690234385127,-2.4692829325668644,2.7087553891247422,-0.18458906244622975,1.0461222193621214,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,4,-0.281879836230158,0.9302935565764411,0.6797413360380226,1.2641950233164239,1.1265008719967282,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,5,0.9630764965169325,0.9778895379057211,-0.08904876806843416,-3.141592653589793,1.6285577691772997,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,6,1.537698535299563,1.0832227981936096,0.7769521386367387,2.8084970466739616,1.487747404720094,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,7,-0.9361509981543196,-2.351356193741216,-2.15358212193481,-1.5399007611935664,1.37600339129729,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,8,1.3286425747038786,-3.059667986513328,0.15320730984540565,-2.70876241541839,1.1733229767296918,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,0,9,-0.1356647038804567,1.1031558837481827,2.2961055512537034,0.9636254419714054,1.1205906780276225,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,1,-1.0231532461372816,-3.141592653589793,1.6646391380167505,-2.8089850780496057,0.05,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,2,-2.6550200326005298,1.093834888689743,-0.8342352661518451,-2.881383181010375,0.9994836373911686,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,3,0.5633626721158295,3.071391127630361,2.5456003876580113,-2.7483980792039775,0.8907288192561413,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,4,-2.4007179138172337,-2.6287339610117773,0.5035583465264926,-0.07096006440418738,0.9727462215977627,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,5,-1.6224761621235542,-1.6627112000382407,-0.9489646851685866,-1.7223973758910718,1.1749617174622287,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,6,2.3749391204409283,2.437104555041716,-0.3541148155682895,-1.8402366347937096,1.5113207357556582,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,7,2.811161227294591,-0.8759980189089911,-0.4406264609311053,-3.1141690493489027,1.2409646062968909,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,8,1.4668650020557292,1.1536379349495438,-2.780808324225804,-1.3170425273759643,1.2172188718039612,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,1,9,2.8438300887890082,-2.566706704298146,-0.06046954208987367,2.26675268498126,1.2161065638422537,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,1,1.8122512293629787,-2.809692168490856,-0.9016069577160217,-0.5688441652383357,0.05,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,2,-1.6226531088685734,0.22570046686438353,2.5584853467896975,-0.6413556025107381,0.9999313355274922,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,3,0.318415377561338,1.825648738368799,2.462331459413045,-0.29370950649862226,0.9974140731707661,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,4,0.9467371972666241,2.692336535449654,-2.9097538825469504,-1.7409543325544266,0.5554262136038569,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,5,3.0585989509395803,2.410958434217449,-2.549405740286592,-2.351575439841433,0.9048607652139272,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,6,-0.12247769464680341,-0.5141347269135766,-2.096368370369733,-1.093768469040736,1.0099249327779731,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,7,-0.19705105919284385,1.6960104855494778,0.94030486206062,-1.218592774909374,1.2041310813658643,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,8,2.7873125510128167,-0.9929675956917676,2.836391781723183,-0.842339074920048,1.3430683672254289,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,2,9,1.9186517295613834,1.3992320886528071,0.05591170941692458,2.399333275297794,0.919960667525482,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,1,0.24658965710502342,1.848340241738355,1.416152934153629,1.6297047400343763,0.05,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,2,0.9346592611360736,1.5132036404817244,2.614080300437947,-0.9964957780164062,0.9305403324063115,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,3,1.364048297745823,0.35508334438761335,2.962152990156312,-1.2359324672539578,1.3776258522587836,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,4,2.6331286358372332,2.8758985319920725,2.5136282051524783,-1.7632351924154073,1.506422591660143,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,5,-3.0109328574081706,0.3980527719969923,-3.088222775957181,-2.5124450069240063,1.8060590471654978,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,6,0.5228231497444014,0.4810546688671634,1.8360690784972467,0.4338446623014051,1.1018461441411205,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,7,3.111273257916952,0.8594615956596198,-1.357227092934369,2.2265295515031496,1.2552700951898543,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,8,3.132119194732648,-2.0372878184762766,-0.7802546789266567,-0.5247513390501589,1.0595299663413822,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_0,4,9,-3.141592653589793,-3.130145472394098,-2.566927878076738,2.69879402809497,0.05,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_1,0,1,3.0435603827127276,-1.0943924043789526,-3.1240281561604397,-0.04983688663146003,0.8051719794656682,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_1,0,2,0.4951744327451486,0.9163384767362891,1.3691971197088522,-2.441603013840343,0.5146247697571588,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_1,0,3,-0.06354668792468861,-2.269751388820193,0.9062333806860453,2.0116909895667447,0.8998157393844688,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.001,1000000000.0,feedback U_1,0,4,-1.3783134408798088,0.8810189981440311,-2.290712405756874,0.40537336419253284,1.1204365278453976,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
